CPU %,Memory %,Memory mb,Memory max,Disk %,Date/Time
0.7,47.9,768598016,1089396736,37.9,2023-10-18 08:49:24.718235
0.7,47.9,769708032,1088290816,37.9,2023-10-18 08:56:05.408656
0.7,47.8,767922176,1090076672,37.9,2023-10-18 08:56:36.515567
0.7,47.9,768401408,1089597440,37.9,2023-10-18 08:58:29.251687
0.7,47.9,769314816,1088684032,37.9,2023-10-18 08:59:24.718520
0.7,48.0,771592192,1086406656,37.9,2023-10-18 09:06:05.407728
0.7,48.0,771121152,1086877696,37.9,2023-10-18 09:06:36.515073
0.8,47.9,768610304,1089388544,37.9,2023-10-18 09:08:29.252314
0.8,48.0,770342912,1087655936,37.9,2023-10-18 09:09:24.717970
0.8,47.9,768987136,1089011712,37.9,2023-10-18 09:16:05.408035
0.8,47.9,768761856,1089236992,37.9,2023-10-18 09:16:36.515450
0.8,47.8,767946752,1090048000,37.9,2023-10-18 09:18:29.252303
0.7,47.9,769925120,1088073728,37.9,2023-10-18 09:19:24.717884
0.7,48.0,770666496,1087332352,37.9,2023-10-18 09:26:05.407610
0.7,47.8,767926272,1090072576,37.9,2023-10-18 09:26:36.515131
0.7,47.8,768122880,1089875968,37.9,2023-10-18 09:28:29.252161
0.7,47.9,769650688,1088348160,37.9,2023-10-18 09:29:24.717953
0.7,47.8,768135168,1089863680,37.9,2023-10-18 09:36:05.408262
0.7,47.8,767639552,1090359296,37.9,2023-10-18 09:36:36.515642
0.7,47.8,768135168,1089863680,37.9,2023-10-18 09:38:29.251902
0.7,47.9,768221184,1089777664,37.9,2023-10-18 09:39:24.718314
0.7,47.9,768417792,1089581056,37.9,2023-10-18 09:46:05.408005
0.7,47.8,768028672,1089966080,37.9,2023-10-18 09:46:36.515486
0.7,47.9,768290816,1089708032,37.9,2023-10-18 09:48:29.251943
0.7,47.9,768565248,1089425408,37.9,2023-10-18 09:49:24.718099
0.7,47.9,768704512,1089294336,37.9,2023-10-18 09:56:05.408199
0.7,47.9,768397312,1089601536,37.9,2023-10-18 09:56:36.515503
0.6,47.9,769622016,1088376832,37.9,2023-10-18 09:58:29.252441
0.6,47.9,769835008,1088163840,37.9,2023-10-18 09:59:24.718007
0.6,47.8,768069632,1089929216,37.9,2023-10-18 10:06:05.407833
0.6,47.8,767799296,1090199552,37.9,2023-10-18 10:06:36.515189
0.7,47.9,768270336,1089724416,37.9,2023-10-18 10:08:29.251881
0.7,47.9,768200704,1089798144,37.9,2023-10-18 10:09:24.717912
0.7,47.9,768626688,1089372160,37.9,2023-10-18 10:16:05.407970
0.7,47.8,768106496,1089892352,37.9,2023-10-18 10:16:36.515734
0.7,47.9,768376832,1089622016,37.9,2023-10-18 10:18:29.251803
0.7,47.9,769466368,1088532480,37.9,2023-10-18 10:19:24.718058
0.7,48.0,771387392,1086611456,37.9,2023-10-18 10:26:05.408289
0.7,47.9,769425408,1088569344,37.9,2023-10-18 10:26:36.515478
0.8,47.9,769712128,1088286720,37.9,2023-10-18 10:28:29.252174
0.7,47.9,768774144,1089224704,37.9,2023-10-18 10:29:24.717878
0.8,47.8,766763008,1091235840,37.9,2023-10-18 10:36:05.408321
0.8,47.7,765202432,1092792320,37.9,2023-10-18 10:36:36.515388
0.9,47.8,766414848,1091584000,37.9,2023-10-18 10:38:29.252266
0.9,47.7,765775872,1092222976,37.9,2023-10-18 10:39:24.718024
0.9,47.8,766816256,1091182592,37.9,2023-10-18 10:46:05.407940
0.9,47.8,767234048,1090764800,37.9,2023-10-18 10:46:36.515354
0.9,47.9,768884736,1089110016,37.9,2023-10-18 10:48:29.251704
0.9,47.8,766619648,1091379200,37.9,2023-10-18 10:49:24.717857
0.9,47.7,765997056,1092001792,37.9,2023-10-18 10:56:05.407826
0.9,47.7,765657088,1092333568,37.9,2023-10-18 10:56:36.515239
0.8,47.7,765943808,1092050944,37.9,2023-10-18 10:58:29.251927
0.8,47.8,766095360,1091903488,37.9,2023-10-18 10:59:24.717929
0.8,47.9,769867776,1088131072,37.9,2023-10-18 11:06:05.408496
0.8,47.9,769851392,1088147456,37.9,2023-10-18 11:06:36.515672
0.8,47.8,767688704,1090310144,37.9,2023-10-18 11:08:29.252043
0.8,47.8,767881216,1090113536,37.9,2023-10-18 11:09:24.718088
0.8,47.9,769302528,1088696320,37.9,2023-10-18 11:16:05.408494
0.8,48.0,770297856,1087700992,37.9,2023-10-18 11:16:36.515458
0.8,47.9,768937984,1089060864,37.9,2023-10-18 11:18:29.251722
0.8,48.0,771407872,1086590976,37.9,2023-10-18 11:19:24.717988
0.8,47.9,768356352,1089642496,37.9,2023-10-18 11:26:05.408037
0.8,47.9,768241664,1089757184,37.9,2023-10-18 11:26:36.515263
0.8,47.9,768479232,1089519616,37.9,2023-10-18 11:28:29.251760
0.8,47.9,768872448,1089126400,37.9,2023-10-18 11:29:24.717662
0.9,48.1,772362240,1085632512,37.9,2023-10-18 11:36:05.408362
0.9,48.0,771878912,1086119936,37.9,2023-10-18 11:36:36.515412
0.9,48.0,770891776,1087107072,37.9,2023-10-18 11:38:29.251854
0.9,48.0,770863104,1087131648,37.9,2023-10-18 11:39:24.717681
0.9,48.0,771776512,1086218240,37.9,2023-10-18 11:46:05.408124
0.9,48.0,770682880,1087315968,37.9,2023-10-18 11:46:36.515272
0.9,47.9,769957888,1088036864,37.9,2023-10-18 11:48:29.251651
0.9,48.0,771063808,1086926848,37.9,2023-10-18 11:49:24.717918
0.9,48.0,770547712,1087447040,37.9,2023-10-18 11:56:05.408185
0.9,47.9,770023424,1087971328,37.9,2023-10-18 11:56:36.515538
0.8,48.0,770420736,1087569920,37.9,2023-10-18 11:58:29.251936
0.8,48.0,771346432,1086648320,37.9,2023-10-18 11:59:24.718347
0.8,48.0,770723840,1087270912,37.9,2023-10-18 12:06:05.407943
0.8,48.0,770334720,1087655936,37.9,2023-10-18 12:06:36.515172
0.8,48.0,770658304,1087336448,37.9,2023-10-18 12:08:29.251851
0.8,48.0,770629632,1087361024,37.9,2023-10-18 12:09:24.718240
0.7,47.8,766300160,1091678208,37.9,2023-10-18 12:16:05.409796
0.7,47.7,765763584,1092206592,37.9,2023-10-18 12:16:36.519715
0.7,47.8,766513152,1091465216,37.9,2023-10-18 12:18:29.252383
0.7,47.7,765276160,1092694016,37.9,2023-10-18 12:19:24.718174
0.7,47.7,765718528,1092243456,37.9,2023-10-18 12:26:05.409180
0.7,47.7,765194240,1092767744,37.9,2023-10-18 12:26:36.519208
0.7,47.7,765632512,1092329472,37.9,2023-10-18 12:28:29.252425
0.7,47.7,765677568,1092280320,37.9,2023-10-18 12:29:24.718256
0.7,48.0,770863104,1087082496,37.9,2023-10-18 12:36:05.408451
0.7,48.0,770428928,1087512576,37.9,2023-10-18 12:36:36.515470
0.7,48.0,770748416,1087197184,37.9,2023-10-18 12:38:29.252279
0.7,48.0,770932736,1087008768,37.9,2023-10-18 12:39:24.717903
0.7,48.0,771305472,1086631936,37.9,2023-10-18 12:46:05.408402
0.7,48.0,770822144,1087115264,37.9,2023-10-18 12:46:36.515339
0.7,48.0,770232320,1087705088,37.9,2023-10-18 12:48:29.251744
0.7,48.0,770314240,1087623168,37.9,2023-10-18 12:49:24.717897
0.7,48.0,770478080,1087459328,37.9,2023-10-18 12:56:05.407857
0.7,47.9,770179072,1087758336,37.9,2023-10-18 12:56:36.515420
0.6,48.0,770674688,1087262720,37.9,2023-10-18 12:58:29.252406
0.6,48.0,770596864,1087340544,37.9,2023-10-18 12:59:24.718370
0.6,48.0,770777088,1087160320,37.9,2023-10-18 13:06:05.408381
0.6,48.0,770457600,1087479808,37.9,2023-10-18 13:06:36.515235
0.6,48.0,770961408,1086976000,37.9,2023-10-18 13:08:29.251850
0.6,48.0,770908160,1087025152,37.9,2023-10-18 13:09:24.717853
0.6,47.8,766554112,1091383296,37.9,2023-10-18 13:16:05.408016
0.7,47.8,766136320,1091801088,37.9,2023-10-18 13:16:36.515255
0.7,47.7,765505536,1092431872,37.9,2023-10-18 13:18:29.251901
0.7,47.7,765505536,1092431872,37.9,2023-10-18 13:19:24.717849
0.7,47.7,765722624,1092214784,37.9,2023-10-18 13:26:05.408374
0.7,47.7,765550592,1092386816,37.9,2023-10-18 13:26:36.515670
0.7,47.7,765841408,1092096000,37.9,2023-10-18 13:28:29.251903
0.7,47.7,765882368,1092055040,37.9,2023-10-18 13:29:24.717669
0.8,48.0,770289664,1087647744,37.9,2023-10-18 13:36:05.408513
0.8,47.9,769867776,1088069632,37.9,2023-10-18 13:36:36.515588
0.8,48.0,770285568,1087651840,37.9,2023-10-18 13:38:29.252001
0.8,48.0,770314240,1087623168,37.9,2023-10-18 13:39:24.718221
0.8,48.0,770711552,1087225856,37.9,2023-10-18 13:46:05.407690
0.8,48.0,770281472,1087655936,37.9,2023-10-18 13:46:36.515128
0.8,48.0,770519040,1087418368,37.9,2023-10-18 13:48:29.252042
0.8,48.0,770682880,1087254528,37.9,2023-10-18 13:49:24.718050
0.7,48.0,771051520,1086885888,37.9,2023-10-18 13:56:05.407939
0.7,48.0,770596864,1087340544,37.9,2023-10-18 13:56:36.515237
0.7,48.0,770830336,1087107072,37.9,2023-10-18 13:58:29.252176
0.7,48.0,770994176,1086943232,37.9,2023-10-18 13:59:24.718132
0.7,48.0,770342912,1087594496,37.9,2023-10-18 14:06:05.408189
0.7,48.0,771170304,1086767104,37.9,2023-10-18 14:06:36.515364
0.7,48.0,770400256,1087537152,37.9,2023-10-18 14:08:29.251894
0.7,48.0,770383872,1087553536,37.9,2023-10-18 14:09:24.718068
0.7,48.0,770658304,1087221760,37.9,2023-10-18 14:16:05.408979
0.7,48.0,770269184,1087606784,37.9,2023-10-18 14:16:36.515490
0.7,48.0,770555904,1087324160,37.9,2023-10-18 14:18:29.252031
0.7,48.0,770433024,1087447040,37.9,2023-10-18 14:19:24.717784
0.7,48.0,770854912,1087025152,37.9,2023-10-18 14:26:05.408161
0.7,48.0,770564096,1087315968,37.9,2023-10-18 14:26:36.515431
0.7,48.0,770953216,1086926848,37.9,2023-10-18 14:28:29.251928
0.7,48.0,770920448,1086959616,37.9,2023-10-18 14:29:24.718374
0.7,47.7,765730816,1092149248,37.9,2023-10-18 14:36:05.408137
0.7,47.7,765472768,1092407296,37.9,2023-10-18 14:36:36.515353
0.7,47.7,765718528,1092161536,37.9,2023-10-18 14:38:29.251991
0.7,47.7,765816832,1092063232,37.9,2023-10-18 14:39:24.717877
0.7,47.8,766095360,1091784704,37.9,2023-10-18 14:46:05.408234
0.7,47.7,765661184,1092218880,37.9,2023-10-18 14:46:36.515765
0.8,47.8,765980672,1091899392,37.9,2023-10-18 14:48:29.253556
0.8,47.8,766214144,1091665920,37.9,2023-10-18 14:49:24.721718
0.8,47.8,766439424,1091440640,37.9,2023-10-18 14:56:05.410161
0.8,47.8,766009344,1091870720,37.9,2023-10-18 14:56:36.520748
0.8,47.7,765231104,1092648960,37.9,2023-10-18 14:58:29.254079
0.8,47.7,765464576,1092415488,37.9,2023-10-18 14:59:24.723213
0.8,47.7,765575168,1092304896,37.9,2023-10-18 15:06:05.409680
0.8,47.7,765276160,1092603904,37.9,2023-10-18 15:06:36.520291
0.8,47.7,765747200,1092132864,37.9,2023-10-18 15:08:29.253612
0.8,47.7,765726720,1092153344,37.9,2023-10-18 15:09:24.719378
0.8,47.8,766164992,1091715072,37.9,2023-10-18 15:16:05.410270
0.8,47.8,766775296,1091104768,37.9,2023-10-18 15:16:36.520654
0.9,47.8,767168512,1090711552,37.9,2023-10-18 15:18:29.253960
0.9,47.8,766754816,1091125248,37.9,2023-10-18 15:19:24.722556
0.9,47.9,768995328,1088880640,37.9,2023-10-18 15:26:05.410164
0.9,47.8,767160320,1090719744,37.9,2023-10-18 15:26:36.520881
0.9,47.8,766418944,1091461120,37.9,2023-10-18 15:28:29.253415
0.9,47.8,767549440,1090330624,37.9,2023-10-18 15:29:24.722925
1.0,48.0,770830336,1087049728,37.9,2023-10-18 15:36:05.412887
1.0,48.0,771694592,1086185472,37.9,2023-10-18 15:36:36.519275
1.0,48.0,770719744,1087160320,37.9,2023-10-18 15:38:29.253935
1.0,48.0,771891200,1085988864,37.9,2023-10-18 15:39:24.722696
1.0,47.9,768135168,1089744896,37.9,2023-10-18 15:46:05.409814
1.0,47.8,766140416,1091739648,37.9,2023-10-18 15:46:36.521071
1.0,47.8,767397888,1090473984,37.9,2023-10-18 15:48:29.253829
1.0,47.8,767598592,1090273280,37.9,2023-10-18 15:49:24.722122
0.9,47.7,765882368,1091989504,37.9,2023-10-18 15:56:05.410163
1.0,47.7,765489152,1092382720,37.9,2023-10-18 15:56:36.520479
0.9,47.8,766787584,1091084288,37.9,2023-10-18 15:58:29.255106
0.9,47.8,766279680,1091592192,37.9,2023-10-18 15:59:24.724206
0.9,47.8,766099456,1091772416,37.9,2023-10-18 16:06:05.412231
0.9,47.7,765644800,1092227072,37.9,2023-10-18 16:06:36.522472
0.9,47.8,766054400,1091817472,37.9,2023-10-18 16:08:29.257876
1.0,47.8,766189568,1091682304,37.9,2023-10-18 16:09:24.724709
1.0,47.8,766468096,1091403776,37.9,2023-10-18 16:16:05.413226
1.0,47.8,766078976,1091792896,37.9,2023-10-18 16:16:36.520948
1.0,47.8,766357504,1091510272,37.9,2023-10-18 16:18:29.253797
1.0,47.8,766504960,1091366912,37.9,2023-10-18 16:19:24.722677
0.9,47.8,766300160,1091571712,37.9,2023-10-18 16:26:05.408290
0.9,47.7,765423616,1092448256,37.9,2023-10-18 16:26:36.515339
0.9,47.7,765693952,1092177920,37.9,2023-10-18 16:28:29.252374
0.9,47.7,765739008,1092132864,37.9,2023-10-18 16:29:24.718079
0.9,48.1,773185536,1084686336,37.9,2023-10-18 16:36:05.408661
0.9,48.1,772767744,1085104128,37.9,2023-10-18 16:36:36.518215
0.8,48.1,773128192,1084743680,37.9,2023-10-18 16:38:29.252108
0.8,48.1,773259264,1084612608,37.9,2023-10-18 16:39:24.718048
0.8,48.1,773521408,1084350464,37.9,2023-10-18 16:46:05.407975
0.7,48.1,773136384,1084735488,37.9,2023-10-18 16:46:36.515328
0.8,48.1,773431296,1084440576,37.9,2023-10-18 16:48:29.252993
0.8,48.1,773627904,1084243968,37.9,2023-10-18 16:49:24.718209
0.7,48.1,773017600,1084854272,37.9,2023-10-18 16:56:05.408296
0.7,48.1,772435968,1085431808,37.9,2023-10-18 16:56:36.515407
0.7,48.1,772771840,1085100032,37.9,2023-10-18 16:58:29.251845
0.7,48.1,773066752,1084805120,37.9,2023-10-18 16:59:24.717740
0.7,48.1,773263360,1084608512,37.9,2023-10-18 17:06:05.408190
0.7,48.1,772907008,1084964864,37.9,2023-10-18 17:06:36.517508
0.7,47.8,767717376,1090154496,37.9,2023-10-18 17:08:29.252208
0.7,47.9,768647168,1089224704,37.9,2023-10-18 17:09:24.718009
0.7,47.9,768700416,1089171456,37.9,2023-10-18 17:16:05.408570
0.7,47.9,768180224,1089691648,37.9,2023-10-18 17:16:36.516019
0.7,47.9,769339392,1088532480,37.9,2023-10-18 17:18:29.252267
0.7,47.9,768651264,1089220608,37.9,2023-10-18 17:19:24.718148
0.7,47.8,767901696,1089966080,37.9,2023-10-18 17:26:05.409136
0.7,47.8,767578112,1090289664,37.9,2023-10-18 17:26:36.518623
0.7,47.8,767827968,1090043904,37.9,2023-10-18 17:28:29.252523
0.7,47.8,767967232,1089904640,37.9,2023-10-18 17:29:24.718565
0.8,48.1,773128192,1084743680,37.9,2023-10-18 17:36:05.408554
0.8,48.1,772550656,1085321216,37.9,2023-10-18 17:36:36.515413
0.8,48.0,772194304,1085677568,37.9,2023-10-18 17:38:29.251814
0.8,48.1,772276224,1085591552,37.9,2023-10-18 17:39:24.717924
0.7,48.1,772681728,1085190144,37.9,2023-10-18 17:46:05.407967
0.7,48.0,772096000,1085775872,37.9,2023-10-18 17:46:36.515326
0.8,48.2,775405568,1082466304,37.9,2023-10-18 17:48:29.252040
0.8,48.2,775360512,1082511360,37.9,2023-10-18 17:49:24.718125
1.0,48.2,774787072,1083084800,37.9,2023-10-18 17:56:05.408647
1.1,48.2,774352896,1083518976,37.9,2023-10-18 17:56:36.518267
1.2,48.2,775667712,1082204160,37.9,2023-10-18 17:58:29.251697
1.2,48.2,774508544,1083363328,37.9,2023-10-18 17:59:24.717869
1.4,48.2,775876608,1081991168,37.9,2023-10-18 18:06:05.408269
1.5,48.4,779374592,1078493184,37.9,2023-10-18 18:06:36.515451
1.8,48.2,775852032,1082019840,37.9,2023-10-18 18:08:29.251940
1.9,48.4,778719232,1079152640,37.9,2023-10-18 18:09:24.718076
2.2,48.3,776482816,1081389056,37.9,2023-10-18 18:16:05.408890
2.2,48.2,775503872,1082368000,37.9,2023-10-18 18:16:36.519244
2.4,48.2,776298496,1081573376,37.9,2023-10-18 18:18:29.251997
2.4,48.2,775946240,1081925632,37.9,2023-10-18 18:19:24.718304
2.5,48.4,778665984,1079205888,37.9,2023-10-18 18:26:05.408431
2.5,48.3,777957376,1079914496,37.9,2023-10-18 18:26:36.515706
2.7,48.2,776392704,1081479168,37.9,2023-10-18 18:28:29.252538
2.7,48.4,778510336,1079361536,37.9,2023-10-18 18:29:24.718372
2.8,48.0,772067328,1085804544,38.0,2023-10-18 18:36:05.407762
2.8,48.0,771530752,1086341120,38.0,2023-10-18 18:36:36.515146
2.7,48.0,771792896,1086078976,38.0,2023-10-18 18:38:29.252753
2.7,48.0,771846144,1086025728,38.0,2023-10-18 18:39:24.718204
2.7,48.0,772149248,1085722624,38.0,2023-10-18 18:46:05.408582
2.7,48.0,771702784,1086169088,38.0,2023-10-18 18:46:36.515696
2.8,48.0,772038656,1085833216,38.0,2023-10-18 18:48:29.251932
2.8,48.1,773644288,1084227584,38.0,2023-10-18 18:49:24.718154
2.7,48.0,771698688,1086173184,38.0,2023-10-18 18:56:05.408436
2.7,48.0,771031040,1086840832,38.0,2023-10-18 18:56:36.515357
2.7,48.0,771416064,1086455808,38.0,2023-10-18 18:58:29.252875
2.7,48.1,772837376,1085034496,38.0,2023-10-18 18:59:24.718290
2.7,48.0,772214784,1085657088,38.0,2023-10-18 19:06:05.407985
2.7,48.0,771420160,1086451712,38.0,2023-10-18 19:06:36.515463
2.7,48.0,771612672,1086259200,38.0,2023-10-18 19:08:29.252697
2.7,48.0,771645440,1086226432,38.0,2023-10-18 19:09:24.718608
2.7,48.1,773718016,1084145664,38.0,2023-10-18 19:16:05.408556
2.7,48.0,771133440,1086730240,38.0,2023-10-18 19:16:36.515474
2.7,48.0,772116480,1085747200,38.0,2023-10-18 19:18:29.251930
2.7,48.0,772096000,1085767680,38.0,2023-10-18 19:19:24.718205
2.6,48.0,771485696,1086377984,38.0,2023-10-18 19:26:05.407897
2.6,48.0,771334144,1086529536,38.0,2023-10-18 19:26:36.516151
2.6,48.0,771391488,1086472192,38.0,2023-10-18 19:28:29.252410
2.6,48.0,771301376,1086562304,38.0,2023-10-18 19:29:24.717928
2.7,48.3,776925184,1080938496,38.0,2023-10-18 19:36:05.408443
2.7,48.3,776577024,1081286656,38.0,2023-10-18 19:36:36.515572
2.7,48.2,776036352,1081827328,38.0,2023-10-18 19:38:29.251815
2.7,48.2,776056832,1081806848,38.0,2023-10-18 19:39:24.718190
2.7,48.2,776290304,1081573376,38.0,2023-10-18 19:46:05.408777
2.7,48.2,776056832,1081806848,38.0,2023-10-18 19:46:36.515557
2.7,48.3,776404992,1081458688,38.0,2023-10-18 19:48:29.252052
2.7,48.3,776454144,1081409536,38.0,2023-10-18 19:49:24.717912
2.7,48.4,778567680,1079296000,38.0,2023-10-18 19:56:05.407882
2.7,48.2,776335360,1081528320,38.0,2023-10-18 19:56:36.515278
2.6,48.3,776859648,1081004032,38.0,2023-10-18 19:58:29.252430
2.6,48.3,777883648,1079980032,38.0,2023-10-18 19:59:24.718425
2.8,48.1,772595712,1085272064,38.1,2023-10-18 20:06:05.408350
2.8,48.0,771964928,1085902848,38.1,2023-10-18 20:06:36.515333
2.8,48.1,772448256,1085419520,38.1,2023-10-18 20:08:29.251784
2.9,48.1,772509696,1085358080,38.1,2023-10-18 20:09:24.717765
2.9,48.1,772923392,1084944384,38.0,2023-10-18 20:16:05.408171
2.9,48.1,772476928,1085390848,38.0,2023-10-18 20:16:36.516465
3.0,48.1,772780032,1085087744,38.0,2023-10-18 20:18:29.252145
3.0,48.1,772968448,1084895232,38.0,2023-10-18 20:19:24.717787
2.9,48.1,773165056,1084698624,38.0,2023-10-18 20:26:05.408151
3.0,48.1,774197248,1083666432,38.0,2023-10-18 20:26:36.515542
2.9,48.1,773095424,1084768256,38.0,2023-10-18 20:28:29.251907
2.9,48.1,774057984,1083805696,38.0,2023-10-18 20:29:24.718679
2.9,48.3,777744384,1080119296,38.0,2023-10-18 20:36:05.408974
2.8,48.2,776339456,1081524224,38.0,2023-10-18 20:36:36.515612
2.8,48.3,778043392,1079820288,38.1,2023-10-18 20:38:29.251801
2.8,48.4,779227136,1078636544,38.1,2023-10-18 20:39:24.717819
2.8,48.3,778313728,1079549952,38.1,2023-10-18 20:46:05.408331
2.8,48.5,780922880,1076944896,38.1,2023-10-18 20:46:36.515774
2.9,48.4,779194368,1078673408,38.1,2023-10-18 20:48:29.252728
2.9,48.4,780316672,1077551104,38.1,2023-10-18 20:49:24.718061
2.9,48.3,778072064,1079795712,38.1,2023-10-18 20:56:05.408114
2.9,48.3,777416704,1080446976,38.1,2023-10-18 20:56:36.515814
2.9,48.3,777834496,1080029184,38.1,2023-10-18 20:58:29.251973
2.9,48.4,779808768,1078054912,38.1,2023-10-18 20:59:24.718321
2.8,48.1,773926912,1083936768,38.1,2023-10-18 21:06:05.408630
2.8,48.0,771747840,1086115840,38.1,2023-10-18 21:06:36.515777
2.8,48.0,772014080,1085841408,38.1,2023-10-18 21:08:29.252194
2.8,48.0,772165632,1085698048,38.1,2023-10-18 21:09:24.718069
2.8,48.2,774926336,1082941440,38.1,2023-10-18 21:16:05.409246
2.8,48.2,774885376,1082982400,38.1,2023-10-18 21:16:36.518795
2.8,48.3,776507392,1081360384,38.1,2023-10-18 21:18:29.252627
2.8,48.4,779522048,1078345728,38.1,2023-10-18 21:19:24.718050
2.8,48.2,775892992,1081970688,38.1,2023-10-18 21:26:05.407994
2.8,48.3,777371648,1080487936,38.1,2023-10-18 21:26:36.515774
2.9,48.2,775786496,1082073088,38.1,2023-10-18 21:28:29.252171
2.8,48.2,775839744,1082019840,38.1,2023-10-18 21:29:24.718132
2.9,48.4,779808768,1078050816,38.1,2023-10-18 21:36:05.408915
2.9,48.4,778993664,1078865920,38.1,2023-10-18 21:36:36.515547
2.9,48.4,779857920,1078001664,38.1,2023-10-18 21:38:29.252286
2.9,48.4,779804672,1078054912,38.1,2023-10-18 21:39:24.718089
2.8,48.4,780259328,1077596160,38.1,2023-10-18 21:46:05.408498
2.8,48.4,779657216,1078202368,38.1,2023-10-18 21:46:36.515927
2.8,48.4,780009472,1077850112,38.1,2023-10-18 21:48:29.252033
2.7,48.4,780054528,1077805056,38.1,2023-10-18 21:49:24.717777
2.7,48.5,780632064,1077227520,38.1,2023-10-18 21:56:05.408163
2.7,48.4,780054528,1077805056,38.1,2023-10-18 21:56:36.515714
2.7,48.2,776122368,1081737216,38.1,2023-10-18 21:58:29.252493
2.7,48.2,774774784,1083084800,38.1,2023-10-18 21:59:24.718477
2.6,48.2,775204864,1082654720,38.1,2023-10-18 22:06:05.408854
2.6,48.1,774127616,1083731968,38.1,2023-10-18 22:06:36.516682
2.7,48.2,774770688,1083088896,38.1,2023-10-18 22:08:29.251718
2.7,48.2,775131136,1082728448,38.1,2023-10-18 22:09:24.718274
2.7,48.2,775176192,1082683392,38.1,2023-10-18 22:16:05.408410
2.7,48.2,774828032,1083031552,38.1,2023-10-18 22:16:36.515458
2.7,48.2,775364608,1082494976,38.1,2023-10-18 22:18:29.251838
2.7,48.2,775389184,1082470400,38.1,2023-10-18 22:19:24.718048
2.6,48.2,776118272,1081741312,38.1,2023-10-18 22:26:05.408266
2.6,48.2,776327168,1081532416,38.1,2023-10-18 22:26:36.515506
2.7,48.2,775675904,1082183680,38.1,2023-10-18 22:28:29.252768
2.7,48.2,775618560,1082241024,38.1,2023-10-18 22:29:24.720507
2.7,48.3,777297920,1080561664,38.1,2023-10-18 22:36:05.408161
2.7,48.2,776355840,1081503744,38.1,2023-10-18 22:36:36.515573
2.7,48.3,776962048,1080897536,38.1,2023-10-18 22:38:29.252721
2.7,48.3,777244672,1080614912,38.1,2023-10-18 22:39:24.718292
2.7,48.3,777347072,1080508416,38.1,2023-10-18 22:46:05.408116
2.7,48.3,776962048,1080897536,38.1,2023-10-18 22:46:36.516190
2.8,48.2,776364032,1081495552,38.1,2023-10-18 22:48:29.252346
2.8,48.3,776474624,1081384960,38.1,2023-10-18 22:49:24.717885
2.7,48.3,776949760,1080909824,38.1,2023-10-18 22:56:05.409166
2.7,48.3,776507392,1081352192,38.1,2023-10-18 22:56:36.519759
2.6,48.3,776593408,1081266176,38.1,2023-10-18 22:58:29.252348
2.6,48.3,776515584,1081344000,38.1,2023-10-18 22:59:24.718276
2.7,48.3,776704000,1081155584,38.1,2023-10-18 23:06:05.408791
2.7,48.3,776585216,1081274368,38.1,2023-10-18 23:06:36.518368
2.6,48.3,776986624,1080872960,38.1,2023-10-18 23:08:29.252210
2.6,48.3,777269248,1080549376,38.1,2023-10-18 23:09:24.718234
2.6,48.2,776318976,1081540608,38.1,2023-10-18 23:16:05.407782
2.6,48.3,776839168,1081020416,38.1,2023-10-18 23:16:36.515135
2.6,48.3,777379840,1080479744,38.1,2023-10-18 23:18:29.252889
2.6,48.3,778346496,1079513088,38.1,2023-10-18 23:19:24.718322
2.6,48.3,778231808,1079627776,38.1,2023-10-18 23:26:05.408232
2.6,48.4,779100160,1078759424,38.1,2023-10-18 23:26:36.515528
